Module_A,Module_B,Clash_Count
ACCN08012,BUST08009,6
ACCN08012,BUST08004,6
SPRT08024,SPRT08032,6
SPRT08023,SPRT08032,6
DIVI08003,HIAR08028,6
DIVI10120,PHIL10204,6
ARCA10065,SCAN10023,6
ARCA10064,SCAN10023,6
EFIE11029,EFIE11032,6
SCAN10021,SCIL10062,6
PHYS10015,PHYS11044,6
ZLGY10028,ZLGY10030,6
METE10002,METE10003,6
PGSP11364,SCPL11015,6
PLIT10059,PLIT10151,6
SPRT08020,SPRT08032,6
SPRT08019,SPRT08032,6
PGPH11097,PGPH11098,6
DESI08141,SCAN08005,6
MATH10096,MATH11207,6
PGSP11172,PGSP11184,6
MATH10082,MATH11236,6
BUST10021,BUST10159,6
BUST08035,ELCH07011,6
HIAR10157,HIAR10207,6
HIAR10114,HIAR10207,6
HIAR10114,HIAR10186,6
EASC08025,EASC08031,6
EASC08016,PHYS08043,6
EASC08016,PHYS08042,6
CELT10027,CELT10051,6
ASST10126,ASST10160,6
DIVI08015,ENLI08021,6
DIVI08015,ENLI08020,6
BILG08023,ECSC08012,6
ECNM10087,ECNM10113,6
EDUA10082,EDUA10193,6
NUST08022,SCWR08008,6
NUST08020,NUST08022,6
CHEE10008,CHEE11030,6
CHEE10005,CHEE11030,6
GEGR08015,SHSS08007,6
BIME08011,SCPL08016,6
PLIT10103,PLIT10106,6
GEGR08009,STIS08007,6
ELEE11085,MAEE11005,6
EASC08016,EASC08031,6
EASC08016,EASC08025,6
AFRI08001,STIS08010,6
AFRI08001,SCPL08005,6
MUSI08083,MUSI08084,6
LASC10009,LASC10049,6
GREE10025,GREE10037,6
LAWS11433,LAWS11438,6
PHYS08036,PHYS08046,6
ELCH08019,ELCI08001,6
MATH11147,MATH11205,6
DESI08095,DESI08097,6
PHYS08026,PHYS08036,6
INFR09032,INFR10059,6
IPHP10002,STIS10009,6
ENLI10279,ENLI10424,6
ENLI10279,ENLI10423,6
CHEM10043,CHEM10057,6
DIVI10016,DIVI10046,6
PGSP11042,PGSP11172,6
CACA10055,CLGE10003,6
BUST08004,BUST08050,6
NUST11120,SHSS11011,6
NUST11097,SHSS11011,6
NUST11097,NUST11129,6
NUST11092,SHSS11011,6
NUST11092,NUST11129,6
DESI08074,DESI08087,6
EASC08030,GEGR08010,6
PLIT08021,SSPS08008,6
PLIT08009,SSPS08008,6
DESI11099,DESI11103,6
GEGR10133,GEGR10141,6
GEGR09020,GEGR10141,6
LAWS08133,LAWS10176,6
SPRT08024,SPRT08027,6
SPRT08023,SPRT08027,6
SPRT08020,SPRT08027,6
ELCF08006,HIST08035,6
ACCN10026,ECNM10087,6
PHIL10167,PHIL10235,6
ZLGY10013,ZLGY10030,6
CHEE11030,MAEE10005,6
ASST10149,ASST10156,6
SPRT08019,SPRT08027,6
BUST08009,ELCF08013,6
BUST08009,ELCF08012,6
MATH10060,MATH11177,6
STIS10009,STIS10013,6
GREE08003,LATI08010,6
HIST10434,HIST10436,6
SCIL10023,SCIL10067,6
BUST10124,BUST10157,6
LASC10030,LASC10115,6
GEGR08017,SHSS08007,6
GEGR08016,SHSS08007,6
SCIL08012,SCWR08009,6
EDUA11305,REDU11087,6
EDUA11305,EDUA11419,6
BUST10032,ECNM10087,6
MATH10065,MATH11147,6
CLGE08002,LATI08009,6
CLGE08001,LATI08009,6
DESI11099,DESI11177,6
ENLI10083,ENLI10373,6
CIVE10004,CIVE11049,6
ENLI08025,HIST08041,6
GREE08004,LATI08010,6
EDUA11048,EDUA11305,6
PSYL10090,PSYL10176,6
CACA08011,HIAR08027,6
CHEE10010,CHEE11030,6
ZLGY10008,ZLGY10028,6
PLIT08008,SCPL08016,6
CMSE10002,MATH10066,6
INFR10079,INFR11130,6
PHIL10153,PHIL10188,6
ECSC10034,GEGR10023,6
ECSC10030,GEGR10023,6
LASC08022,PSYL08013,6
DIVI10043,DIVI10100,6
LASC08022,PHIL08017,6
DESI08010,MUSI08082,6
CACA10014,CLGE10014,6
MUSI10072,MUSI10115,6
MUSI10072,MUSI10106,6
MATH10096,MATH10099,6
ACCN10026,ACCN10029,6
ASST08052,HIST08044,6
DESI08088,DESI08097,6
LAWS10086,LAWS10280,6
LASC10024,LASC10110,6
GEGR08015,SCPL08012,6
ECNM10090,ECNM10101,6
ASST08043,ASST08073,6
BUST08045,MATH08057,6
ARCA10063,ARCA10096,6
HIAR10171,HIAR10204,6
ELEE09023,INFR10085,6
ELEE09023,INFR09051,6
PHIL08015,PPLS08002,6
PLIT08018,SCIL08017,6
INFR11150,INFR11223,6
EASC11008,METE10002,6
MATH10003,MATH10099,6
MUSI08082,MUSI08083,6
DESI08010,MUSI08084,6
BUST08045,MATH08058,6
ACCN08012,BUST08030,6
GEGR08016,SCPL08012,6
MATH10024,MATH11131,6
BUST10007,BUST10162,6
MUSI08069,MUSI08076,6
PGBI11089,PGBI11095,6
PGBI11057,PGBI11122,6
INFR10074,INFR11017,6
ANHI10052,ARCA10064,6
INFR10065,INFR11150,6
ECSC08003,GESC08003,6
INFR11144,INFR11255,6
BITE11004,PGBI11105,6
LAWS11443,LAWS11445,6
BUST10007,BUST10160,6
PLIT10030,PLIT10175,6
BUST10134,CMSE10002,6
HIAR11034,HIAR11113,6
HIAR11034,HIAR11112,6
CLLC11186,ELCC11022,6
CLLC11186,ELCC11021,6
CLLC11186,CLLC11193,6
CLLC11186,CLLC11192,6
ELCH10026,IMES10040,6
ELCH10026,IMES10024,6
ELCC10015,IMES10040,6
ELCC10015,IMES10024,6
LASC10018,LASC10061,6
ARTX08059,HIAR08028,6
ANHI10052,ARCA10065,6
BUST08055,SCPL08010,6
SCAN10022,SCAN10093,6
INFR11150,INFR11245,6
CLLC11184,CLLC11202,6
ASST07008,BIME08012,6
ASST07008,BIME08007,6
CLLC11161,CLLC11202,6
CLLC11142,CLLC11202,6
SCIL10082,STIS10008,6
ELCC10013,ELCH10073,6
INFR11136,INFR11209,6
INFR11132,INFR11209,6
CIVE10030,CIVE11055,6
AFRI08001,DESI08141,6
MATH10003,MATH10106,6
MATH10003,MATH10024,6
ECNM10068,ECNM10111,6
ARCA10065,ARCA10077,6
ELCH10027,IMES10040,6
ELCH10027,IMES10024,6
DESI08010,ELCI07007,6
ARHI08009,ELCI07007,6
PHIL10222,PHIL10231,6
EPCC11012,EPCC11014,6
INFR11211,PGBI11003,6
EDUA11296,REDU11087,6
EDUA11296,EDUA11419,6
EFIE11027,EFIE11078,6
EFIE11025,EFIE11078,6
EFIE11023,EFIE11078,6
EFIE11002,EFIE11078,6
AFRI08001,SSPS08012,6
HIST08043,SCET08009,6
GEGR10133,SCIL10082,6
HIAR11037,HIAR11125,6
HIAR11040,HIAR11114,6
EFIE11092,EFIE11094,6
PHIL10160,PHIL10167,6
SSPS10014,STIS10008,6
ELCF10002,ELCH10073,6
MATH10051,MATH11205,6
PHIL10017,PHIL10174,6
CMSE11560,CMSE11574,6
CHEE08013,CIVE08026,6
HIST08039,HIST08042,6
EDUA11048,EDUA11296,6
GEGR09020,SCIL10082,6
MATH11028,MATH11158,6
MATH10095,MATH11028,6
HIAR11021,HIAR11114,6
CIVE10006,MECE10009,6
CIVE10004,MECE10009,6
CIVE10029,MECE10009,6
LAWS10206,LAWS10280,6
PHIL10155,PHIL10182,6
MECE10015,MECE10016,6
HIAR11038,HIAR11125,6
CHEM10012,CHEM10043,6
HEIN11077,HEIN11079,6
BIME10079,HEIN11079,6
BIME10076,HEIN11079,6
ELCF10002,ELCR10022,6
ELCC10013,ELCR10022,6
PHYS10095,PHYS11044,6
INFR11114,INFR11218,6
MATH10024,MATH10093,6
BUST10033,CMSE10003,6
BUST09007,BUST10033,6
BUST10163,BUST10169,6
DIVI10016,DIVI10048,6
CHEM08019,PHYS08050,6
MATH08073,PHYS08039,6
SCAN10091,SCAN10092,6
HIAR11114,HIAR11125,6
EFIE11026,EFIE11160,6
INFR11020,MATH11158,6
PHYS11041,PHYS11070,6
MATH10051,MATH10082,6
PSYL10177,PSYL10179,6
CLGE08004,HIST08044,6
CHEM08017,PHYS08039,6
CHEM08016,PHYS08039,6
INFR11247,INFR11256,6
DIVI10117,DIVI10120,6
BUST10107,BUST10160,6
HIAR08025,HIAR08027,6
CLGE10015,CLTR10009,6
LASC11031,LASC11176,6
EFIE11094,EFIE11141,6
DESI10120,DESI10122,6
DESI10110,DESI10122,6
LAWS08136,LAWS08142,6
CHEE08019,CIVE08026,6
CHEE08017,CIVE08026,6
MATH10082,MATH11205,6
MATH11131,MATH11158,6
LASC11028,LASC11176,6
BUST08043,BUST08056,6
BUST08033,BUST08043,6
EDUA10204,SCPL10041,6
EFIE11026,EFIE11168,6
LASC11031,LASC11178,6
DIVI10016,DIVI10120,6
INFR11136,MATH11176,6
INFR08025,PHYS08035,6
ANHI08015,PLIT08008,6
SCPL10042,SSPS10001,6
INFR11258,INFR11259,6
INFR11020,MATH11153,6
ARCH10048,CIVE09023,6
PLIT08008,STIS08007,6
BUST08003,ECNM08020,6
MUSI10072,MUSI10102,6
EFIE11002,EFIE11215,6
ECNM10070,PLIT10106,6
PHYS07001,PHYS08060,6
SCPL10020,SHSS10011,6
PHIL10117,PHIL10155,6
MUSI10067,MUSI10110,6
INFR11198,INFR11269,6
INFR11198,INFR11212,6
INFR11147,MATH11176,6
HIAR10170,HIAR10211,6
EFIE11002,EFIE11007,6
EFIE11104,EFIE11310,6
EFIE11104,EFIE11139,6
EFIE11104,EFIE11137,6
EFIE11102,EFIE11104,6
EFIE11100,EFIE11104,6
EFIE11020,EFIE11027,6
EFIE11020,EFIE11025,6
PHYS11016,PHYS11063,6
PHIL08004,SCAN08015,6
HIAR08025,SCAN08015,6
ELEE10020,ELEE11107,6
SPRT10037,SPRT10051,6
DESI08141,SCAN08012,6
AFRI08008,SCIL08008,6
ENLI10099,ENLI10421,6
PSYL10177,PSYL10184,6
ELCR08012,ENLI08021,6
ELCR08012,ENLI08020,6
MATH10053,MATH10067,6
PHYS11049,PHYS11063,6
LLLI07031,LLLJ07029,6
GEGR10127,GEGR10133,6
GEGR09020,GEGR10127,6
PHIL08017,STIS08009,6
PHIL10017,PHIL10213,6
BUST10153,ECSC09007,6
BUST10153,ECSC09004,6
SCIL10091,SSPS10024,6
SCIL10062,SSPS10024,6
PHIL08004,PSYL08015,6
EFIE11029,EFIE11038,6
DIVI08004,HIST08034,6
EDUA11416,REDU11093,6
EDUA11416,EDUA11437,6
DIVI08013,SCAN08010,6
ECNM10085,MATH10086,6
GREE10037,GREE10038,6
CLGE10003,GREE10038,6
PSYL11100,PSYL11102,6
SCIL10018,SSPS10024,6
PLIT10106,SSPS10001,6
ELEE10006,ELEE11110,6
PSYL10150,PSYL10182,6
PSYL10102,PSYL10182,6
BIME10002,BIME10036,6
ELCC08006,HIST08044,6
MAEE11005,MECE10015,6
EASC09052,GEGR10136,6
ENLI08021,PHIL08019,6
DESI11092,DESI11106,6
PHIL10007,PHIL10213,6
PHIL10007,PHIL10182,6
BUST10133,BUST10144,6
GEGR10118,GEGR10132,6
BUST08028,BUST08049,6
BUST08028,BUST08030,6
PHIL10175,PHIL10204,6
PHIL10093,PHIL10222,6
PHIL10093,PHIL10204,6
ELCF08013,SCIL08017,6
MATH10079,MATH10098,6
CMSE11528,CMSE11645,6
DIVI10016,DIVI10117,6
INFR11010,INFR11198,6
INFR10077,INFR11230,6
EDUA11416,EDUA11436,6
DIVI08013,HIST08041,6
ELCF08012,SCIL08017,6
DESI10056,DESI10061,6
DESI10055,DESI10061,6
CLTR10009,CLTR10035,6
DIVI08013,PHIL08004,6
BUST10032,BUST10155,6
MUSI08078,PHIL08017,6
EPCC11004,INFR11145,6
ASST10106,ASST10151,6
EFIE11020,EFIE11023,6
EFIE11014,EFIE11104,6
EFIE11002,EFIE11020,6
ECNM08004,PHIL08004,6
CMSE11546,CMSE11560,6
MATH10051,MATH10077,6
PSYL10164,PSYL10179,6
PHYS11041,PHYS11066,6
INFR11230,LASC10061,6
ECNM10085,MATH10108,6
CMSE11576,MATH11199,6
CMSE11576,CMSE11645,6
CMSE11528,MATH11199,6
CMSE11528,INFR11205,6
CMSE11432,CMSE11576,6
CMSE11432,CMSE11528,6
CMSE11407,CMSE11576,6
CMSE11407,CMSE11528,6
ENLI10202,ENLI10368,6
DESI08010,PLIT08012,6
PHIL10174,PHIL10181,6
CMSE11440,CMSE11576,6
CMSE11403,CMSE11576,6
CMSE11403,CMSE11528,6
ENLI08024,HIST08041,6
PLIT10142,PLIT10146,6
LAWS11347,LAWS11520,6
EPCC11019,INFR11145,6
INFR11212,INFR11213,6
NUST10059,SHSS10005,6
NUST10058,SHSS10005,6
NUST10057,SHSS10005,6
DESI11103,DESI11109,6
LAWS11137,LAWS11506,6
LAWS11137,LAWS11246,6
LAWS11129,LAWS11506,6
LAWS11046,LAWS11292,6
ASST10094,ASST10159,6
ASST10093,ASST10159,6
CMSE11404,CMSE11576,6
CMSE11404,CMSE11528,6
DESI08140,DESI08141,6
DESI11164,DESI11171,6
CMSE11557,CMSE11579,6
ELCH07010,GEGR08007,6
ELCF08006,PLIT08012,6
ACCN10026,CMSE10002,6
ANHI10056,ANHI10102,6
PHIL10155,PHIL10175,6
MATH08062,PHYS08052,6
STIS10001,STIS10008,6
LASC08020,PHIL08017,6
IMES10072,IMES10098,6
ASST10095,ASST10159,6
PGHC11335,PGHC11374,6
PLIT08016,SCAN08010,6
HIAR10169,HIAR10195,6
HIAR10145,HIAR10156,6
INFR10080,INFR11223,6
CMSE11537,CMSE11560,6
LAWS11433,LAWS11444,6
LASC10009,LASC10021,6
CLLC11183,CLLC11200,6
ELCG10016,ELCG10037,6
ELCC10014,ELCG10037,6
ELCF08013,HIAR08028,6
ELCF08012,HIAR08028,6
ENLI10371,ENLI10431,6
MATH08062,PHYS08054,6
MATH08062,PHYS08053,6
EFIE11028,EFIE11291,6
EFIE11028,EFIE11168,6
ECNM10119,PLIT10030,6
CMSE11470,CMSE11663,6
EDUA11404,REDU11028,6
LAWS08129,LAWS10083,6
CLLC11182,CLLC11200,6
CLLC11150,CLLC11200,6
CLLC11149,CLLC11200,6
PLIT10030,PLIT10120,6
BUST10166,MATH11226,6
GEGR10116,GEGR10120,6
MATH08062,PHYS08045,6
CLGE10003,CLTR10036,6
ANHI10101,ANHI10107,6
PHIL10220,PHIL10230,6
ECNM11017,ECNM11089,6
PLIT08012,SAST08003,6
EFIE11164,EFIE11168,6
EFIE11160,EFIE11313,6
ELCG10025,ELCG10036,6
IMMU10017,MLBI10017,6
IMMU10016,MLBI10017,6
IMMU10014,MLBI10017,6
IMMU10012,MLBI10017,6
INFR09051,MATH10066,6
MATH08073,STIS08009,6
MATH08072,STIS08009,6
CHEM08017,STIS08009,6
CHEM08016,STIS08009,6
ARTX08064,ARTX08092,6
ASST11114,ASST11127,6
ARCA10065,ARCA10091,6
DESI08010,PSYL08015,6
PSYL10004,SCIL10023,6
ELCR10014,ELCR10018,6
ELCC10018,ELCR10002,6
SCIL08008,SCIL08009,6
PLIT08011,SCAN08010,6
GEGR08016,PLIT08008,6
GEGR08015,PLIT08008,6
CLTR08008,LATI08011,6
PHIL10167,PHIL10230,6
BILG09006,BILG09021,6
CMSE11440,CMSE11628,6
ELCH07011,SCIL08018,6
DIVI08013,SCAN08012,6
ELCI10033,ELCI10035,6
ECNM10052,MATH10060,6
GEGR10127,GEGR10138,6
EDUA11282,EDUA11283,6
PSYL11065,PSYL11108,6
ELCR10002,ELCR10003,6
LASC10084,LASC10110,6
CLLC11003,CLLC11186,6
BUST10021,BUST10113,6
MATH08068,PHIL08017,6
MATH08065,PHIL08017,6
ECSC08008,ECSC08011,6
ECSC08003,ECSC08011,6
BILG08023,ECSC08008,6
BILG08023,ECSC08003,6
SCAN08010,SCAN08015,6
PHIL10204,PHIL10214,6
ACCN08008,BUST08046,6
CLGE08001,HIST08034,6
ECNM10030,MATH10071,6
PHIL10103,PHIL10219,6
CMSE11494,CMSE11524,6
HIAR10065,HIAR10170,6
ELEE10006,SCEE11014,6
SCAN10021,SCAN10093,6
CLLC11024,CLLC11186,6
PHYS11010,PHYS11035,6
PGGE11234,PGGE11235,6
PGGE11233,PGGE11239,6
MATH08063,PHYS08043,6
BIME08012,ELCI07007,6
PHIL10209,PHIL10237,6
INFR10061,INFR10076,6
HIAR10172,HIAR10207,6
ECNM08013,MATH08073,6
ANHI08013,HIST08043,6
CLLC11186,ENLI11125,6
CLLC11025,CLLC11186,6
MATH10060,MATH11199,6
MATH10060,MATH11197,6
PGGE11239,PGGE11241,6
LASC10021,LASC10083,6
GENE10004,MOGE10008,6
ACCN08007,BUST08047,6
ACCN08007,BUST08046,6
BITE11004,PGBI11095,6
PHIL10152,PHIL10214,6
BUST10115,CMSE10002,6
BUST10033,BUST10144,6
CLGE10014,CLGE10015,6
HIST08044,IMES08006,6
BUST08003,BUST08027,6
CNST11075,CNST11079,6
CIVE10029,MAEE10005,6
MUSI08057,MUSI08078,6
ECNM08004,ELCF08006,6
BIME10002,BIME10073,6
BIME10002,BIME10035,6
DESI10061,DESI10080,6
DESI10061,DESI10079,6
MATH10047,MATH10100,6
BUST10023,BUST10163,6
PLIT08021,SCIL08017,6
PLIT08009,SCIL08017,6
ARTX10054,HIAR10065,6
ELCG08013,HIST08044,6
CIVE10004,MAEE10005,6
ANHI10109,CLGE10015,6
BIME10038,BIME10073,6
BIME10035,BIME10038,6
PLIT10106,PLIT10124,6
ASST11127,ASST11128,6
CMSE11543,CMSE11655,6
SCIL10072,SCIL10093,6
NUST10058,SHSS10011,6
NUST10057,SHSS10011,6
BIME10008,BIME10011,6
HIST08034,SCAN08012,6
ELCH08019,HIST08044,6
ELCH08018,HIST08044,6
NUST11120,SHSS11009,6
CIVE10011,SCEE11014,6
CIVE10011,CIVE10029,6
BUST08018,MATH08077,6
PLIT10057,PLIT10140,6
MATH11177,MATH11202,6
ENLI10099,ENLI10398,6
HIST08032,SCAN08010,6
ELCI08001,HIST08034,6
SCEE08010,SCEE09002,6
BUST10028,BUST10113,6
ECSC10036,PGGE11231,6
CMSE11534,CMSE11565,6
ECSC10034,PGGE11231,6
ECSC10030,PGGE11231,6
DIVI08010,PHIL08014,6
BILG11004,PGBI11057,6
GEGR10120,GEGR10136,6
ELEE11085,MECE11004,6
INFR11211,MATH11192,6
CLGE08003,SCAN08012,6
ASST07008,MATH08057,6
BUST08052,MATH08059,6
HIAR10066,HIAR10170,6
BUST10007,BUST10151,6
EFIE11310,EFIE11367,6
ELCI07007,SCAN08012,6
ECNM10052,ECNM10061,6
SCAN10023,SCAN10087,6
PGSP11116,PGSP11558,6
PGSP11116,PGSP11352,6
CMSE11639,CMSE11642,6
ACCN10010,ECNM10069,6
ACCN10009,ECNM10069,6
BUST08046,BUST08047,6
ACCN08008,BUST08047,6
ECNM10117,ECNM10119,6
ENLI10424,ENLI10428,6
GEGR10120,GEGR10146,6
ENLI08021,SCAN08012,6
CLTR10034,CLTR10035,6
PHIL08005,PLIT08011,6
CLTR10026,CLTR10037,6
CLTR10026,CLTR10032,6
CMSE11640,CMSE11642,6
HIAR11034,HIAR11133,6
INFR11157,INFR11207,6
DIVI08013,ELCH07011,6
SPRT10031,SPRT10058,6
SPRT10027,SPRT10058,6
PLIT10125,PLIT10135,6
PHIL08014,SCAN08012,6
PLIT08008,SSPS08007,6
MATH11177,MATH11197,6
MATH11147,MATH11177,6
ELCH10027,ELCH10082,6
MATH10003,MATH10028,6
IMES08037,SCAN08005,6
PSYL11099,PSYL11110,6
EFIE11139,EFIE11225,6
EFIE11137,EFIE11225,6
ECNM08004,ECNM08025,6
PSYL10157,PSYL10174,6
PSYL10157,PSYL10168,6
PSYL11099,PSYL11108,6
PSYL11098,PSYL11108,6
BUST10124,CMSE10002,6
MATH08074,MECE08009,6
EFIE11102,EFIE11225,6
ENLI10099,ENLI10333,6
MATH11029,MATH11175,6
EFIE11116,EFIE11225,6
EFIE11116,EFIE11139,6
EFIE11116,EFIE11137,6
BUST10124,ECNM10030,6
ACCN08007,BUST08051,6
STIS08007,STIS08008,6
SCIL08008,STIS08008,6
CMSE11560,CMSE11623,6
BUST10012,BUST10155,6
BUST08008,BUST08030,6
BILG09010,BIME09005,6
DESI11099,DESI11199,6
DESI11099,DESI11109,6
LAWS10175,LAWS10202,6
MATH08074,MECE08014,6
CIVE08026,MATH08075,6
BIME09005,MSBM09005,6
PGGE11164,PGGE11295,6
PHIL11037,PHIL11240,6
PHIL11037,PHIL11038,6
MATH11231,MATH11248,6
LATI10002,LATI10048,6
LAWS11396,LAWS11506,6
BUST09007,ECNM10069,6
ARHI10050,ARHI10061,6
PGGE11233,PGGE11235,6
PLIT10125,PLIT10151,6
PLIT10106,SCIL10063,6
PLIT10151,PLIT10166,6
BUST08008,BUST08050,6
BUST08008,BUST08049,6
MATH11053,MATH11235,6
SPRT08021,SPRT08027,6
PHYS08021,PHYS08058,6
PHYS08021,PHYS08049,6
CMSE11549,DESI11174,6
CMSE11547,DESI11174,6
CMSE11540,DESI11174,6
CMSE11539,DESI11174,6
LAWS08136,LAWS08141,6
DESI11180,DESI11198,6
DESI11180,DESI11184,6
ARCA08014,SCAN08005,6
DIVI08006,DIVI08028,6
CMSE11538,DESI11174,6
SCAN10031,SCAN10097,6
ARCA10091,ARCA10101,6
SPRT08022,SPRT08032,6
SPRT08022,SPRT08027,6
SPRT08021,SPRT08032,6
ECNM08025,GEGR08007,6
MATH10053,MATH11175,6
PLIT10095,PLIT10151,6
CLGE10003,LATI10048,6
CLGE10003,CLGE10015,6
PHYS10015,PHYS11040,6
ELEE11110,MECE11006,6
CNST08001,PSYL08009,6
GEGR10137,PGGE11272,6
HIAR08026,SCAN08012,6
ELCF10002,ELCG10031,6
ELCC10013,ELCG10031,6
ECLG10009,ZLGY10031,6
MATH10079,MATH10096,6
LASC10018,LASC10125,6
ECNM10070,HIST10426,6
ENLI08021,SCIL08018,6
ENLI08020,SCIL08018,6
ASST07016,PHYS08046,6
ASST07016,PHYS08043,6
ELCC08010,ENLI08024,6
ELCS08013,ELCS08041,6
ELCS08013,ELCS08039,6
MATH11153,MATH11177,6
DESI11194,PGSP11116,6
IMES08037,SCAN08011,6
ECNM10052,HIST10426,6
PGSP11602,SHSS11011,6
MUSI10016,MUSI10095,6
MUSI10016,MUSI10067,6
INFR11229,INFR11280,6
EASC10087,ENVI10001,6
EASC10049,EASC10087,6
EASC10108,GEGR10131,6
BIME09004,BIME09011,6
ACCN08010,BUST08003,6
BILG09010,BIME09008,6
PHYS10043,PHYS10105,6
INFR10079,INFR11114,6
HIST10428,SCHI10077,6
ELCC08010,ENLI08025,6
ACCN08009,BUST08003,6
EFIE11100,EFIE11225,6
EFIE11100,EFIE11116,6
BUST10127,BUST10129,6
ANHI10109,CLGE10003,6
ENLI10207,ENLI10351,6
INFR10078,INFR10084,6
MATH11131,MATH11202,6
MATH11131,MATH11157,6
MATH11131,MATH11154,6
MATH11144,MATH11205,6
LAWS10166,LAWS10233,6
PGPH11103,PGPH11105,6
ECNM11089,ECNM11091,6
ASST07016,CHEM08030,6
ASST07016,BIME08014,6
PGSP11132,PGSP11558,6
PGGE11250,PGSP11422,6
PGGE11250,PGSP11132,6
GESC11010,PGGE11250,6
GESC11009,PGGE11250,6
MATH10013,MATH11111,6
LAWS11221,LAWS11517,6
ECNM08013,IMES08036,6
ELCH07011,MATH08057,6
ECNM11025,ECNM11060,6
HIAR08028,MUSI08069,6
EFIE11023,EFIE11183,6
PGPH11103,PHYS11063,6
BUST08035,LAWS08128,6
BUST08035,LAWS08127,6
PGSP11016,PGSP11367,6
BUST10127,BUST10157,6
PGPH11104,PHYS11024,6
PGPH11104,PHYS10100,6
DIVI08014,DIVI08019,6
DIVI08004,DIVI08014,6
ACCN10026,BUST10166,6
EFIE11027,EFIE11294,6
ELEE11083,INFR11236,6
ASST07008,MATH08058,6
BUST08036,LAWS08128,6
BUST08036,LAWS08127,6
MATH10024,MATH10072,6
EFIE11025,EFIE11294,6
LAWS08129,LAWS10263,6
ECNM11024,ECNM11060,6
ECNM11023,ECNM11060,6
ECNM11051,ECNM11060,6
ECNM11049,ECNM11091,6
ECNM11043,ECNM11060,6
EFIE11036,EFIE11367,6
SPRT10027,SPRT10029,6
BUST10145,MATH11088,6
BUST10145,MATH10102,6
LAWS08128,LAWS08129,6
LAWS08118,LAWS08128,6
MATH10086,MATH10106,6
SPRT08024,SPRT10032,6
ECNM11002,ECNM11060,6
ECNM11022,ECNM11060,6
CIVE10011,MECE11008,6
DEBI10032,MLBI10017,6
GEGR10114,GEGR10123,6
BUST10067,BUST10115,6
MATH10064,MATH10067,6
PHYS10015,PHYS11063,6
MATH10066,MATH11088,6
BUST10134,BUST10158,6
EPCC11014,MATH10098,6
MATH08058,PHYS08059,6
INFR08029,PHYS08036,6
PLIT10030,PLIT10132,6
CHEE11015,CHEE11031,6
ELEE09034,INFR10074,6
PGSP11572,PLIT11020,6
ENLI10373,ENLI10391,6
MATH08057,MUSI08078,6
ELEE10006,ELEE10032,6
HIST08040,PLIT08020,6
EASC08031,GEGR08010,6
SPRT08024,SPRT10050,6
PGBI11105,PGSP11476,6
MATH10066,MATH11183,6
CIVE11049,CIVE11053,6
SCIL10077,STIS10008,6
BUST08041,BUST08055,6
SCAN08011,SCPL08012,6
SCAN08005,SCPL08012,6
ANHI10088,CHCA10005,6
PGSP11156,PGSP11618,6
ANHI10090,ANHI10097,6
INFR11130,INFR11218,6
INFR11199,INFR11269,6
ELEE11054,ELEE11090,6
BUST10145,MATH10065,6
BUST10148,BUST10159,6
PHIL10082,PHIL10219,6
EFIE11023,EFIE11294,6
ENLI10286,ENLI10423,6
EFIE11027,EFIE11296,6
CIVE10011,CIVE11053,6
EFIE11023,EFIE11191,6
INFR10065,INFR10084,6
MATH10095,MATH11158,6
SPRT08024,SPRT10003,6
EFIE11027,EFIE11183,6
PGSP11466,SCIL11030,6
MECE10012,MECE11006,6
PGHC11335,PGHC11540,6
PGHC11334,PGHC11540,6
MATH10074,MATH10086,6
CMSE11568,CMSE11579,6
IMES10098,IMES10110,6
EFIE11014,EFIE11225,6
CHEE11032,MAEE10002,6
MECE10009,MECE10015,6
ELCF07008,HIAR08028,6
ELCF07008,HIAR08027,6
EFIE08003,EFIE08004,6
BUST08028,BUST08032,6
CMSE11452,CMSE11563,6
ELEE11110,INFR10057,6
ELEE10017,INFR10067,6
ELCF08006,PLIT08011,6
CIVE10032,MAEE10005,6
DIVI08003,DIVI08015,6
SCIL10064,SSPS10001,6
SPRT08024,SPRT10052,6
PLIT08009,STIS08009,6
ECNM10052,PHIL10162,6
BUST08052,INFR08025,6
LAWS10084,LAWS10242,6
BUST08009,BUST08032,6
PLIT10106,PLIT10138,6
PHYS10100,PHYS10111,6
HIAR10163,HIAR10170,6
PLIT08009,SCIL08012,6
PSYL10164,PSYL10175,6
ACCN08007,BUST08039,6
MATH11120,MATH11144,6
MATH10076,MATH10086,6
LAWS10264,LAWS10271,6
PLIT10142,PLIT10163,6
PGSP11246,PGSP11522,6
PUHR11008,PUHR11040,6
LAWS11379,LAWS11403,6
PHIL10017,PHIL10175,6
ECNM10085,ECNM10109,6
CMSE11452,CMSE11560,6
INFR11209,INFR11225,6
INFR10061,INFR10080,6
LAWS08120,LAWS08142,6
MATH08068,PHYS08054,6
MATH08068,PHYS08053,6
INFR11020,MATH11183,6
MATH11029,MATH11158,6
SCAN08010,SCIL08018,6
HIST08043,IMES08036,6
CMSE11537,CMSE11563,6
CMSE11537,CMSE11561,6
LAWS11016,LAWS11525,6
LAWS11016,LAWS11423,6
PGSP11016,PGSP11171,6
REDU11045,REDU11088,6
PGSP11466,SCIL11029,6
PLIT10057,PLIT10177,6
DIVI08001,IMES08036,6
