Module Department,Module Code,Event ID,Event Type,Duration (minutes),Event Size,Timeslot,Number of Weeks,Weeks,Room,Room Type 1,Room type 2,Building,Campus,Day,Start_Time,Time_Blocks,Session_ID
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,27,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W27
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,28,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W28
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,29,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W29
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,30,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W30
Centre for Open Learning,,E:S4G3W3UBMU,Activity,90,14.0,Wednesday 19:00,10,32,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,19:00,2,E:S4G3W3UBMU_W32
Centre for Open Learning,,E:S4G3W3UBMU,Activity,90,14.0,Wednesday 19:00,10,33,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,19:00,2,E:S4G3W3UBMU_W33
Centre for Open Learning,,E:S4G3W3UBMU,Activity,90,14.0,Wednesday 19:00,10,34,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,19:00,2,E:S4G3W3UBMU_W34
Centre for Open Learning,,E:S4G3W3UBMU,Activity,90,14.0,Wednesday 19:00,10,35,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,19:00,2,E:S4G3W3UBMU_W35
Centre for Open Learning,,E:S4G3W3UBMU,Activity,90,14.0,Wednesday 19:00,10,36,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,19:00,2,E:S4G3W3UBMU_W36
Centre for Open Learning,,E:9PJWCP8HXM,Activity,110,14.0,Monday 11:00,1,15,0564_03_3.24,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Monday,11:00,2,E:9PJWCP8HXM_W15
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,35,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W35
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,36,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W36
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,27,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W27
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,28,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W28
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,29,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W29
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,30,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W30
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,31,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W31
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,32,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W32
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,33,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W33
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,34,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W34
Edinburgh Medical School,MBCH09021,E:UGRLRDNKSY,Tutorial,90,14.0,Thursday 10:00,12,34,0591_-1_B1.04,Centrally Allocated Space,General Teaching,Outreach Centre,Holyrood,Thursday,10:00,2,E:UGRLRDNKSY_W34
Edinburgh Medical School,MBCH09021,E:UGRLRDNKSY,Tutorial,90,14.0,Thursday 10:00,12,35,0591_-1_B1.04,Centrally Allocated Space,General Teaching,Outreach Centre,Holyrood,Thursday,10:00,2,E:UGRLRDNKSY_W35
Edinburgh Medical School,MBCH09021,E:UGRLRDNKSY,Tutorial,90,14.0,Thursday 10:00,12,36,0591_-1_B1.04,Centrally Allocated Space,General Teaching,Outreach Centre,Holyrood,Thursday,10:00,2,E:UGRLRDNKSY_W36
Edinburgh Medical School,MBCH09021,E:UGRLRDNKSY,Tutorial,90,14.0,Thursday 10:00,12,37,0591_-1_B1.04,Centrally Allocated Space,General Teaching,Outreach Centre,Holyrood,Thursday,10:00,2,E:UGRLRDNKSY_W37
Centre for Open Learning,,E:OZCLDL2B4S,Activity,90,14.0,Thursday 19:00,10,29,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:OZCLDL2B4S_W29
Centre for Open Learning,,E:OZCLDL2B4S,Activity,90,14.0,Thursday 19:00,10,30,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:OZCLDL2B4S_W30
Centre for Open Learning,,E:OZCLDL2B4S,Activity,90,14.0,Thursday 19:00,10,31,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:OZCLDL2B4S_W31
Centre for Open Learning,,E:OZCLDL2B4S,Activity,90,14.0,Thursday 19:00,10,27,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:OZCLDL2B4S_W27
Centre for Open Learning,,E:OZCLDL2B4S,Activity,90,14.0,Thursday 19:00,10,28,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:OZCLDL2B4S_W28
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,27,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W27
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,28,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W28
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,29,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W29
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,30,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W30
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,31,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W31
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,32,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W32
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,33,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W33
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,31,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W31
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,32,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W32
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,33,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W33
Centre for Open Learning,,E:JZ2WVRQE1V,Activity,90,14.0,Monday 19:00,10,34,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:JZ2WVRQE1V_W34
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,33,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W33
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,34,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W34
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,35,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W35
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,35,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W35
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,36,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W36
Centre for Open Learning,,E:8J5E85JC88,Activity,90,14.0,Wednesday 17:30,10,27,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:8J5E85JC88_W27
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,34,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W34
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,35,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W35
Centre for Open Learning,,E:TXBEU41HSY,Activity,90,14.0,Wednesday 17:30,10,36,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:TXBEU41HSY_W36
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,27,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W27
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,28,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W28
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,29,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W29
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,30,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W30
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,31,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W31
Centre for Open Learning,,E:J5MTEKV8EZ,Activity,90,14.0,Monday 19:00,10,32,0551_-1M_M2,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Monday,19:00,2,E:J5MTEKV8EZ_W32
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,27,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W27
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,28,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W28
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,35,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W35
Centre for Open Learning,,E:PL2K7U7AFF,Activity,90,14.0,Thursday 11:00,10,36,0551_-1_LG47,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:PL2K7U7AFF_W36
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,36,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W36
Edinburgh Medical School,MBCH09021,E:SVVOXKVQM2-00001,Tutorial,90,14.0,Thursday 11:30,7,10,0591_-1_B1.07,,Centrally Allocated Space,Outreach Centre,Holyrood,Thursday,11:30,2,E:SVVOXKVQM2-00001_W10
Edinburgh Medical School,MBCH09021,E:SVVOXKVQM2-00001,Tutorial,90,14.0,Thursday 11:30,7,11,0591_-1_B1.07,,Centrally Allocated Space,Outreach Centre,Holyrood,Thursday,11:30,2,E:SVVOXKVQM2-00001_W11
Edinburgh Medical School,MBCH09021,E:SVVOXKVQM2-00001,Tutorial,90,14.0,Thursday 11:30,7,13,0591_-1_B1.07,,Centrally Allocated Space,Outreach Centre,Holyrood,Thursday,11:30,2,E:SVVOXKVQM2-00001_W13
Edinburgh Medical School,MBCH09021,E:SVVOXKVQM2-00001,Tutorial,90,14.0,Thursday 11:30,7,14,0591_-1_B1.07,,Centrally Allocated Space,Outreach Centre,Holyrood,Thursday,11:30,2,E:SVVOXKVQM2-00001_W14
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,29,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W29
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,30,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W30
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,31,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W31
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,32,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W32
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,33,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W33
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,34,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W34
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,35,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W35
Centre for Open Learning,,E:IPAAF6YYRH,Activity,90,14.0,Tuesday 17:30,10,36,0564_03_3.16,Centrally Allocated Space,General Teaching,St Leonards Land,Holyrood,Tuesday,17:30,2,E:IPAAF6YYRH_W36
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,32,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W32
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,33,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W33
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,34,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W34
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,35,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W35
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,36,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W36
Centre for Open Learning,,E:HO7PKY2N4N,Activity,90,14.0,Tuesday 17:30,10,27,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:HO7PKY2N4N_W27
Centre for Open Learning,,E:HO7PKY2N4N,Activity,90,14.0,Tuesday 17:30,10,28,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:HO7PKY2N4N_W28
Centre for Open Learning,,E:HO7PKY2N4N,Activity,90,14.0,Tuesday 17:30,10,29,0551_00_G34,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:HO7PKY2N4N_W29
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,27,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W27
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,28,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W28
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,29,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W29
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,30,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W30
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,31,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W31
Centre for Open Learning,,E:9PP8OF6BBN,Activity,90,14.0,Wednesday 17:30,10,32,0551_-1M_M1,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:9PP8OF6BBN_W32
Centre for Open Learning,,E:8J5E85JC88,Activity,90,14.0,Wednesday 17:30,10,28,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:8J5E85JC88_W28
Centre for Open Learning,,E:8J5E85JC88,Activity,90,14.0,Wednesday 17:30,10,29,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:8J5E85JC88_W29
Centre for Open Learning,,E:8J5E85JC88,Activity,90,14.0,Wednesday 17:30,10,30,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:8J5E85JC88_W30
Centre for Open Learning,,E:8J5E85JC88,Activity,90,14.0,Wednesday 17:30,10,31,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Wednesday,17:30,2,E:8J5E85JC88_W31
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,35,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W35
Centre for Open Learning,,E:K5T8VI8JPC,Activity,90,14.0,Thursday 17:30,10,34,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,17:30,2,E:K5T8VI8JPC_W34
Centre for Open Learning,,E:K5T8VI8JPC,Activity,90,14.0,Thursday 17:30,10,35,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,17:30,2,E:K5T8VI8JPC_W35
Centre for Open Learning,,E:K5T8VI8JPC,Activity,90,14.0,Thursday 17:30,10,36,0551_00_G38,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,17:30,2,E:K5T8VI8JPC_W36
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,27,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W27
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,28,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W28
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,29,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W29
Centre for Open Learning,,E:ZILOGKL6UO,Activity,90,14.0,Thursday 19:00,10,30,0551_-1_LG44,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,19:00,2,E:ZILOGKL6UO_W30
Centre for Open Learning,,E:GRJBJH3MLZ,Activity,120,14.0,Friday 10:00,4,28,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Friday,10:00,2,E:GRJBJH3MLZ_W28
Centre for Open Learning,,E:GRJBJH3MLZ,Activity,120,14.0,Friday 10:00,4,29,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Friday,10:00,2,E:GRJBJH3MLZ_W29
Centre for Open Learning,,E:GRJBJH3MLZ,Activity,120,14.0,Friday 10:00,4,30,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Friday,10:00,2,E:GRJBJH3MLZ_W30
Centre for Open Learning,,E:GRJBJH3MLZ,Activity,120,14.0,Friday 10:00,4,31,0551_-1M_M16,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Friday,10:00,2,E:GRJBJH3MLZ_W31
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,28,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W28
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,29,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W29
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,30,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W30
Centre for Open Learning,,E:8TD6URC9ON,Activity,90,14.0,Thursday 11:00,10,31,0551_-1_LG45,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Thursday,11:00,2,E:8TD6URC9ON_W31
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,34,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W34
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,27,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W27
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,28,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W28
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,29,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W29
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,30,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W30
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,31,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W31
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,32,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W32
Centre for Open Learning,,E:VNXCB2TTWU,Activity,90,14.0,Tuesday 17:30,10,33,0551_-1M_M14,Centrally Allocated Space,General Teaching,Patersons Land,Holyrood,Tuesday,17:30,2,E:VNXCB2TTWU_W33
