Session_ID,Event_ID,Event_Size,Original_Time,Assigned_Time,Assigned_Room,Assigned_Campus,Assigned_Capacity,Penalty,Status
E:1GFSXZVF9V_W17,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0113_00_G.200,Central,16,2.0,Scheduled
E:1GFSXZVF9V_W16,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0335_02_2.18,Central,16,2.0,Scheduled
E:1GFSXZVF9V_W15,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0335_03_3.4,Central,16,2.0,Scheduled
E:WIO7OPSSHC_W34,E:WIO7OPSSHC,14.0,Thursday 14:00,Monday 09:00,0311_04_4.08,Central,14,1000.0,Scheduled
E:WIO7OPSSHC_W33,E:WIO7OPSSHC,14.0,Thursday 14:00,Thursday 14:00,0201_01_1.06,Central,300,286.0,Scheduled
E:WIO7OPSSHC_W32,E:WIO7OPSSHC,14.0,Thursday 14:00,Thursday 14:00,0201_01_1.06,Central,300,286.0,Scheduled
E:WIO7OPSSHC_W31,E:WIO7OPSSHC,14.0,Thursday 14:00,Thursday 14:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:KM44ACMUVO_W36,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:KM44ACMUVO_W35,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:KM44ACMUVO_W34,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:KM44ACMUVO_W33,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:KM44ACMUVO_W32,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:KM44ACMUVO_W31,E:KM44ACMUVO,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:LCASMOKTUO_W36,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:LCASMOKTUO_W35,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:LCASMOKTUO_W34,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:LCASMOKTUO_W33,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:LCASMOKTUO_W32,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:LCASMOKTUO_W31,E:LCASMOKTUO,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:OYD1ICIAWK_W19,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0228_08_8.13,Central,15,1.0,Scheduled
E:OYD1ICIAWK_W18,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0335_03_3.2,Central,40,26.0,Scheduled
E:OYD1ICIAWK_W17,E:OYD1ICIAWK,14.0,Thursday 14:00,Monday 09:00,0228_01_1.01,Central,14,1000.0,Scheduled
E:OYD1ICIAWK_W16,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0209_02_2.37,Central,30,16.0,Scheduled
E:OYD1ICIAWK_W15,E:OYD1ICIAWK,14.0,Thursday 14:00,Monday 09:00,0335_00_G.17,Central,14,1000.0,Scheduled
E:OYD1ICIAWK_W14,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0227_03_3.14,Central,15,1.0,Scheduled
E:OYD1ICIAWK_W13,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0001_02_2.349,Central,16,2.0,Scheduled
E:1GFSXZVF9V_W12,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0113_00_G.200,Central,16,2.0,Scheduled
E:1GFSXZVF9V_W11,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0335_03_3.4,Central,16,2.0,Scheduled
E:DDOZCK36A6_W20,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W19,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W18,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W17,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W16,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W15,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W14,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W13,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W12,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:DDOZCK36A6_W11,E:DDOZCK36A6,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:4BLJQYYG19_W36,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:4BLJQYYG19_W35,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:4BLJQYYG19_W34,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0227_02_2.29,Central,15,1.0,Scheduled
E:4BLJQYYG19_W33,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:4BLJQYYG19_W32,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0227_02_2.29,Central,15,1.0,Scheduled
E:4BLJQYYG19_W31,E:4BLJQYYG19,14.0,Monday 17:30,Monday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:QGESLAGPIC_W36,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0228_01_1.01,Central,14,0.0,Scheduled
E:QGESLAGPIC_W35,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0228_09_9.01,Central,16,2.0,Scheduled
E:7XUX4QCWS2_W28,E:7XUX4QCWS2,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:7XUX4QCWS2_W27,E:7XUX4QCWS2,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W35,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W34,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W33,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W32,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W31,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W30,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:3KKBTH8H1B_W20,E:3KKBTH8H1B,14.0,Thursday 11:00,Thursday 11:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:3KKBTH8H1B_W19,E:3KKBTH8H1B,14.0,Thursday 11:00,Thursday 11:00,0228_08_8.13,Central,15,1.0,Scheduled
E:3KKBTH8H1B_W18,E:3KKBTH8H1B,14.0,Thursday 11:00,Monday 09:00,0113_01M_01M.19,Central,14,1000.0,Scheduled
E:3KKBTH8H1B_W17,E:3KKBTH8H1B,14.0,Thursday 11:00,Thursday 11:00,0254_01_1.08,Central,16,2.0,Scheduled
E:3KKBTH8H1B_W16,E:3KKBTH8H1B,14.0,Thursday 11:00,Monday 09:00,0113_01M_01M.19,Central,14,1000.0,Scheduled
E:3KKBTH8H1B_W15,E:3KKBTH8H1B,14.0,Thursday 11:00,Monday 09:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:3KKBTH8H1B_W14,E:3KKBTH8H1B,14.0,Thursday 11:00,Thursday 11:00,0228_08_8.16,Central,15,1.0,Scheduled
E:3KKBTH8H1B_W13,E:3KKBTH8H1B,14.0,Thursday 11:00,Thursday 11:00,0228_08_8.13,Central,15,1.0,Scheduled
E:1GFSXZVF9V_W13,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B15,Central,16,2.0,Scheduled
E:COPCIXQ9MM_W13,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W12,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W11,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W20,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0113_00_G.205,Central,14,0.0,Scheduled
E:3MX2RTEN4N_W19,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:3MX2RTEN4N_W18,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0110_02_2.02,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W17,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0227_03_3.14,Central,15,1.0,Scheduled
E:UP6ZDYZ1VB_W29,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UP6ZDYZ1VB_W28,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UP6ZDYZ1VB_W27,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W36,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.13,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W35,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.13,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W34,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.16,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W33,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.16,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W32,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:QGESLAGPIC_W34,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0228_01_1.01,Central,14,0.0,Scheduled
E:QGESLAGPIC_W33,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0228_09_9.01,Central,16,2.0,Scheduled
E:QGESLAGPIC_W32,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0228_01_1.01,Central,14,0.0,Scheduled
E:QGESLAGPIC_W31,E:QGESLAGPIC,14.0,Friday 11:00,Friday 11:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:2KWCDMVT2Y_W36,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0008_-1_B.154,Central,15,1.0,Scheduled
E:2KWCDMVT2Y_W35,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0008_-1_B.154,Central,15,1.0,Scheduled
E:2KWCDMVT2Y_W34,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.13,Central,15,1.0,Scheduled
E:2KWCDMVT2Y_W33,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.13,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W20,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W19,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W18,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W17,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W16,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W15,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:COPCIXQ9MM_W14,E:COPCIXQ9MM,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:TJ6A56CK38_W32,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:TJ6A56CK38_W31,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:TJ6A56CK38_W30,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:TJ6A56CK38_W29,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:TJ6A56CK38_W28,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:TJ6A56CK38_W27,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:3KKBTH8H1B_W12,E:3KKBTH8H1B,14.0,Thursday 11:00,Monday 11:00,0335_00_G.17,Central,14,1000.0,Scheduled
E:3KKBTH8H1B_W11,E:3KKBTH8H1B,14.0,Thursday 11:00,Monday 11:00,0335_00_G.17,Central,14,1000.0,Scheduled
E:2KWCDMVT2Y_W32,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:2KWCDMVT2Y_W31,E:2KWCDMVT2Y,14.0,Tuesday 17:30,Tuesday 17:30,0228_11_11.11,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W36,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W35,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W34,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W33,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W32,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:IWHH8RYZN8_W31,E:IWHH8RYZN8,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W33,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0227_02_2.29,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W32,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0227_03_3.29,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W31,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0228_11_11.11,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W30,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W29,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W28,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:BNVFBWORZJ_W27,E:BNVFBWORZJ,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W12,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0110_02_2.02,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W11,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0113_00_G.205,Central,14,0.0,Scheduled
E:MDKKME6YF9_W20,E:MDKKME6YF9,14.0,Wednesday 11:00,Wednesday 11:00,0335_00_G.17,Central,14,0.0,Scheduled
E:MDKKME6YF9_W19,E:MDKKME6YF9,14.0,Wednesday 11:00,Wednesday 11:00,0254_01_1.10,Central,14,0.0,Scheduled
E:MDKKME6YF9_W18,E:MDKKME6YF9,14.0,Wednesday 11:00,Monday 09:00,0335_00_G.17,Central,14,1000.0,Scheduled
E:MDKKME6YF9_W17,E:MDKKME6YF9,14.0,Wednesday 11:00,Monday 09:00,0335_04_4.1,Central,30,1016.0,Scheduled
E:MDKKME6YF9_W16,E:MDKKME6YF9,14.0,Wednesday 11:00,Wednesday 11:00,0228_08_8.16,Central,15,1.0,Scheduled
E:MDKKME6YF9_W15,E:MDKKME6YF9,14.0,Wednesday 11:00,Monday 09:00,0311_04_4.08,Central,14,1000.0,Scheduled
E:MDKKME6YF9_W14,E:MDKKME6YF9,14.0,Wednesday 11:00,Wednesday 11:00,0311_04_4.08,Central,14,0.0,Scheduled
E:MDKKME6YF9_W13,E:MDKKME6YF9,14.0,Wednesday 11:00,Wednesday 11:00,0001_02_2.351,Central,16,2.0,Scheduled
E:MDKKME6YF9_W12,E:MDKKME6YF9,14.0,Wednesday 11:00,Monday 11:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:MDKKME6YF9_W11,E:MDKKME6YF9,14.0,Wednesday 11:00,Monday 11:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:TJ6A56CK38_W36,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:TJ6A56CK38_W35,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:TJ6A56CK38_W34,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:TJ6A56CK38_W33,E:TJ6A56CK38,14.0,Wednesday 19:00,Wednesday 19:00,0110_02_2.02,Central,15,1.0,Scheduled
E:EAXHGJDK39_W16,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:EAXHGJDK39_W15,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_02_2.29,Central,15,1.0,Scheduled
E:EAXHGJDK39_W14,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:EAXHGJDK39_W13,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:EAXHGJDK39_W12,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:EAXHGJDK39_W11,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W20,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W19,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W18,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W17,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W16,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W15,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W16,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0227_03_3.14,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W15,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0227_03_3.14,Central,15,1.0,Scheduled
E:3MX2RTEN4N_W14,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0228_01_1.01,Central,14,0.0,Scheduled
E:3MX2RTEN4N_W13,E:3MX2RTEN4N,14.0,Wednesday 14:00,Wednesday 14:00,0227_03_3.14,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W12,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W11,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:OW93ST8TLC_W29,E:OW93ST8TLC,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:OW93ST8TLC_W28,E:OW93ST8TLC,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:OW93ST8TLC_W27,E:OW93ST8TLC,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:EAXHGJDK39_W20,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:EAXHGJDK39_W19,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:EAXHGJDK39_W18,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:EAXHGJDK39_W17,E:EAXHGJDK39,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:4SEXLRSX2J_W29,E:4SEXLRSX2J,14.0,Thursday 14:00,Monday 09:00,0311_04_4.08,Central,14,1000.0,Scheduled
E:4SEXLRSX2J_W28,E:4SEXLRSX2J,14.0,Thursday 14:00,Monday 09:00,0228_06_6.05,Central,14,1000.0,Scheduled
E:4SEXLRSX2J_W27,E:4SEXLRSX2J,14.0,Thursday 14:00,Thursday 14:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:OW93ST8TLC_W30,E:OW93ST8TLC,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:7KGMVS6CD2_W14,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W13,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W12,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:7KGMVS6CD2_W11,E:7KGMVS6CD2,14.0,Wednesday 19:00,Wednesday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W20,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W19,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W18,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W17,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W16,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W15,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W14,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:2IDMSWV5JW_W13,E:2IDMSWV5JW,14.0,Monday 19:00,Monday 19:00,0228_13_13.07,Central,15,1.0,Scheduled
E:4WJ8U2Y43W_W30,E:4WJ8U2Y43W,14.0,Wednesday 11:00,Wednesday 11:00,0228_08_8.16,Central,15,1.0,Scheduled
E:4WJ8U2Y43W_W29,E:4WJ8U2Y43W,14.0,Wednesday 11:00,Wednesday 11:00,0228_08_8.13,Central,15,1.0,Scheduled
E:4WJ8U2Y43W_W28,E:4WJ8U2Y43W,14.0,Wednesday 11:00,Wednesday 11:00,0228_08_8.16,Central,15,1.0,Scheduled
E:4WJ8U2Y43W_W27,E:4WJ8U2Y43W,14.0,Wednesday 11:00,Wednesday 11:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:W2IK4YVECC_W30,E:W2IK4YVECC,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:W2IK4YVECC_W29,E:W2IK4YVECC,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:W2IK4YVECC_W28,E:W2IK4YVECC,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:W2IK4YVECC_W27,E:W2IK4YVECC,14.0,Wednesday 19:00,Wednesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:XUX8ASTOPH_W30,E:XUX8ASTOPH,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:XUX8ASTOPH_W29,E:XUX8ASTOPH,14.0,Wednesday 17:30,Wednesday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:XUX8ASTOPH_W28,E:XUX8ASTOPH,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:XUX8ASTOPH_W27,E:XUX8ASTOPH,14.0,Wednesday 17:30,Wednesday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
